Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Situação totalização;Votos válidos;Votos nominais;Data de carga;eleicao
13811;Branca;Casado(a);75 a 79 anos;Masculino;Lê e escreve;COREAÚ;JOÃO MAGALHÃES DE CARVALHO;43;Aposentado (Exceto Servidor Público);PV;Não Eleito;16032;52;2026-01-19 14:01:28;2016
13064;Parda;Divorciado(a);50 a 54 anos;Feminino;Ensino Médio incompleto;GRAÇA;MARIA IRALDICE DE ALCANTARA;12;Prefeito;PDT;Não Eleito;9054;4428;2026-01-19 14:01:28;2016
14419;Branca;Solteiro(a);50 a 54 anos;Masculino;Ensino Fundamental completo;JAGUARUANA;ROBERTO BARBOSA MOREIRA;19;Outros;PTN;Eleito;23142;11995;2026-01-19 14:01:28;2016
13552;Branca;Viúvo(a);55 a 59 anos;Feminino;Superior completo;CANINDÉ;MARIA DO ROZARIO ARAUJO PEDROSA XIMENES;15;Agente Administrativo;PMDB;Eleito;37114;17575;2026-01-19 14:01:28;2016
15750;Parda;Casado(a);50 a 54 anos;Feminino;Ensino Fundamental completo;UMARI;MIRINEIDE PINHEIRO MOURA;55;Empresário;PSD;Eleito;4814;2739;2026-01-19 14:01:28;2016
13277;Branca;Casado(a);60 a 64 anos;Feminino;Superior completo;ARATUBA;MARIA AUXILIADORA LIMA BATISTA;22;Servidor Público Federal;PR;Eleito;9139;5583;2026-01-19 14:01:28;2016
13293;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;ARNEIROZ;EDGAR DE CASTRO MONTEIRO;15;Empresário;PMDB;Eleito;5655;3060;2026-01-19 14:01:28;2016
15059;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;PARACURU;WEMBLEY GOMES COSTA;10;Servidor Público Municipal;PRB;Não Eleito;24158;6798;2026-01-19 14:01:28;2016
15610;Branca;Solteiro(a);25 a 29 anos;Masculino;Ensino Médio completo;SOLONÓPOLE;MARCOS DANIEL PINHEIRO;25;Vereador;DEM;Não Eleito;11562;4934;2026-01-19 14:01:28;2016
13056;Parda;Casado(a);25 a 29 anos;Masculino;Superior completo;ACOPIARA;ICARO FERREIRA DE MENDONÇA GASPAR;13;Advogado;PT;Não Eleito;31479;278;2026-01-19 14:01:28;2016
14192;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;IPUEIRAS;RAIMUNDO MELO SAMPAIO;12;Empresário;PDT;Eleito;21450;10815;2026-01-19 14:01:28;2016
14273;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;ITAPAJÉ;RAIMUNDO DIMAS ARAÚJO CRUZ;11;Servidor Público Federal;PP;Eleito;28962;11730;2026-01-19 14:01:28;2016
15598;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;SOBRAL;IVO FERREIRA GOMES;12;Advogado;PDT;Eleito;112569;57908;2026-01-19 14:01:28;2016
15130;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;PENAFORTE;RAFAEL FERREIRA ANGELO;15;Médico;PMDB;Não Eleito;6754;3242;2026-01-19 14:01:28;2016
13838;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;CRATEÚS;EDILSON ALVES MARTINS PINTO;50;Professor de Ensino Fundamental;PSOL;Não Eleito;41621;449;2026-01-19 14:01:28;2016
14672;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;MILAGRES;LIELSON MACEDO LANDIM;12;Administrador;PDT;Eleito;17714;9312;2026-01-19 14:01:28;2016
13595;Branca;Solteiro(a);25 a 29 anos;Feminino;Superior completo;CARIDADE;MARIA AMANDA LOPES COSTA;12;Advogado;PDT;Eleito;13173;6869;2026-01-19 14:01:28;2016
14290;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;ITAPIPOCA;GERALDO GOMES DE AZEVEDO FILHO;12;Advogado;PDT;Não Eleito;71282;5714;2026-01-19 14:01:28;2016
14796;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;MORRINHOS;CARLOS ALBERTO ROCHA BRUNO;45;Administrador;PSDB;Eleito;14883;7726;2026-01-19 14:01:28;2016
13021;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MADALENA;ZARLUL KALIL FILHO;12;Militar Reformado;PDT;Não Eleito;10980;2144;2026-01-19 14:01:28;2016
14516;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;LAVRAS DA MANGABEIRA;JOÃO EUDES MACHADO DE LIMA;18;Motorista de Veículos de Transporte Coletivo de Passageiros;REDE;Não Eleito;18532;156;2026-01-19 14:01:28;2016
13978;Branca;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;GRANJEIRO;JOAO GREGORIO NETO;55;Comerciante;PSD;Eleito;4501;2358;2026-01-19 14:01:28;2016
15881;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;CROATÁ;ANTONIO RIBEIRO DE SOUSA;12;Vereador;PDT;Eleito;10289;5256;2026-01-19 14:01:28;2016
15997;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;PARAIPABA;CARLOS HENRIQUE DE AZEVEDO;12;Empresário;PDT;Não Eleito;20064;7003;2026-01-19 14:01:28;2016
14699;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;MISSÃO VELHA;TARDINY PINHEIRO ROBERTO;13;Odontólogo;PT;Não Eleito;21857;10166;2026-01-19 14:01:28;2016
14958;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;PACATUBA;PAULINO IBIAPINA BARBOSA NETO;35;Comerciante;PMB;Não Eleito;35534;9845;2026-01-19 14:01:28;2016
14150;Parda;Divorciado(a);50 a 54 anos;Masculino;Superior completo;IPAUMIRIM;JOSÉ GERALDO DOS SANTOS;15;Odontólogo;PMDB;Eleito;7727;4109;2026-01-19 14:01:28;2016
13552;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;CANINDÉ;LUIZ PINTO COELHO;70;Professor de Ensino Médio;PT do B;Não Eleito;37114;6810;2026-01-19 14:01:28;2016
13455;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;BELA CRUZ;CARLOS ANTONIO VASCONCELOS CARVALHO;12;Prefeito;PDT;Não Eleito;16182;7377;2026-01-19 14:01:28;2016
15733;Branca;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;UBAJARA;ALEXANDRE TOMAZ DA ROCHA;25;Agricultor;DEM;Não Eleito;18854;2843;2026-01-19 14:01:28;2016
13552;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;CANINDÉ;PEDRO MIRIALDO MARQUES UCHOA;45;Servidor Público Municipal;PSDB;Não Eleito;37114;3409;2026-01-19 14:01:28;2016
14532;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;LIMOEIRO DO NORTE;JOSÉ MARIA DE OLIVEIRA LUCENA;15;Servidor Público Federal;PMDB;Eleito;34671;24938;2026-01-19 14:01:28;2016
14494;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;JUCÁS;LILIAN DE SOUSA HOLANDA FACUNDO;22;Empresário;PR;Não Eleito;15873;7126;2026-01-19 14:01:28;2016
14435;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;JARDIM;ODAILTON CARLOS ANGELIM ALENCAR;12;Administrador;PDT;Não Eleito;16133;5517;2026-01-19 14:01:28;2016
14974;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;PACOTI;MARCOS VENICIOS NORJOSA GONZAGA;13;Servidor Público Municipal;PT;Não Eleito;8354;3690;2026-01-19 14:01:28;2016
15989;Parda;Solteiro(a);45 a 49 anos;Masculino;Superior completo;DEPUTADO IRAPUAN PINHEIRO;LUIZ CLAUDENILTON PINHEIRO;45;Administrador;PSDB;Eleito;5584;4035;2026-01-19 14:01:28;2016
13234;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;ARACOIABA;WELLINGTON SILVA DE OLIVEIRA;22;Administrador;PL;Não Eleito;19096;8731;2026-01-19 14:01:28;2016
15814;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;VÁRZEA ALEGRE;JOSÉ HELDER MÁXIMO DE CARVALHO;15;Empresário;PMDB;Eleito;23460;13520;2026-01-19 14:01:28;2016
13145;Parda;Casado(a);40 a 44 anos;Masculino;Ensino Fundamental completo;ACARAPE;FRANCISCO EDILBERTO BESERRA BARROSO;22;Empresário;PR;Não Eleito;10297;4786;2026-01-19 14:01:28;2016
14273;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;ITAPAJÉ;EDGAR MARTINS FARIAS FILHO;43;Engenheiro;PV;Não Eleito;28962;1585;2026-01-19 14:01:28;2016
14257;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;ITAIÇABA;JOSÉ ERENARCO DA SILVA;15;Advogado;PMDB;Eleito;5996;3090;2026-01-19 14:01:28;2016
13188;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental completo;HORIZONTE;JOSE ROCHA NETO;14;Empresário;PTB;Não Eleito;42189;10993;2026-01-19 14:01:28;2016
13730;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;35;Deputado;PMB;Segundo turno;152420;73316;2026-01-19 14:01:28;2016
14990;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;PACUJÁ;ALEX HENRIQUE ALVES DE MELO;12;Contador;PDT;Eleito;4896;2583;2026-01-19 14:01:28;2016
13374;Branca;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BARBALHA;ARGEMIRO SAMPAIO NETO;45;Engenheiro;PSDB;Eleito;33518;16570;2026-01-19 14:01:28;2016
13650;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;CARIÚS;JOSE FERNANDES FERREIRA;45;Comerciante;PSDB;Eleito;12020;5811;2026-01-19 14:01:28;2016
13196;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;AQUIRAZ;JOAQUIM HELANO PAIVA;50;Servidor Público Municipal;PSOL;Não Eleito;43376;2150;2026-01-19 14:01:28;2016
13692;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;CASCAVEL;FRANCISCA IVONETE MATEUS PEREIRA;12;Prefeito;PDT;Eleito;38230;20144;2026-01-19 14:01:28;2016
15610;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;SOLONÓPOLE;MARCOS PAULO JOSINO SILVA;13;Servidor Público Municipal;PT;Não Eleito;11562;340;2026-01-19 14:01:28;2016
15016;Parda;Casado(a);55 a 59 anos;Masculino;Superior incompleto;PALHANO;JOÃO BATISTA DE SANTIAGO;55;Professor de Ensino Médio;PSD;Não Eleito;7483;3022;2026-01-19 14:01:28;2016
13617;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;CARIRÉ;ELMO ROBERTO BELCHIOR AGUIAR;12;Engenheiro;PDT;Eleito;11788;9042;2026-01-19 14:01:28;2016
13773;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;CHAVAL;SEBASTIÃO SOTERO VERAS;12;Vereador;PDT;Eleito;8648;5998;2026-01-19 14:01:28;2016
15270;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;QUIXADÁ;JOSÉ ILÁRIO GONÇALVES MARQUES;13;Advogado;PT;Eleito;44728;25469;2026-01-19 14:01:28;2016
13366;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;TARRAFAS;CLAUDIO ALVES PALÁCIO;55;Empresário;PSD;Não Eleito;5929;2747;2026-01-19 14:01:28;2016
14036;Parda;Solteiro(a);35 a 39 anos;Feminino;Superior completo;GUARAMIRANGA;LADY DIANA ARRUDA MOTA;11;Enfermeiro;PP;Não Eleito;4801;307;2026-01-19 14:01:28;2016
15253;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;POTENGI;ANTONIA ALIZANDRA GOMES DOS SANTOS;13;Enfermeiro;PT;Eleito;5120;3369;2026-01-19 14:01:28;2016
13420;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;ARARENDÁ;ARISTEU ALVES EDUARDO;13;Prefeito;PT;Eleito;6821;4091;2026-01-19 14:01:28;2016
15830;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;VIÇOSA DO CEARÁ;JOSE FIRMINO DE ARRUDA;15;Comerciante;PMDB;Eleito;34178;19116;2026-01-19 14:01:28;2016
13080;Branca;Casado(a);60 a 64 anos;Feminino;Ensino Médio completo;TURURU;MARIA DE FÁTIMA GALDINO ALBUQUERQUE;12;Empresário;PDT;Eleito;11534;5203;2026-01-19 14:01:28;2016
13021;Parda;Casado(a);40 a 44 anos;Feminino;Superior completo;MADALENA;MARIA SONIA DE OLIVEIRA COSTA;15;Vereador;PMDB;Eleito;10980;7640;2026-01-19 14:01:28;2016
14532;Branca;Casado(a);60 a 64 anos;Masculino;Superior incompleto;LIMOEIRO DO NORTE;PEDRO JULIAO BANDEIRA REGIS;11;Empresário;PP;Não Eleito;34671;1029;2026-01-19 14:01:28;2016
14052;Branca;Solteiro(a);40 a 44 anos;Feminino;Ensino Médio completo;HIDROLÂNDIA;IRES MOURA OLIVEIRA;12;Empresário;PDT;Eleito;12860;7001;2026-01-19 14:01:28;2016
13757;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;CEDRO;FRANCISCO NILSON ALVES DINIZ;12;Médico;PDT;Eleito;16780;8640;2026-01-19 14:01:28;2016
14257;Parda;Divorciado(a);50 a 54 anos;Masculino;Superior completo;ITAIÇABA;FRANK GOMES FREITAS;12;Servidor Público Municipal;PDT;Não Eleito;5996;2906;2026-01-19 14:01:28;2016
13331;Branca;Solteiro(a);45 a 49 anos;Masculino;Superior completo;AURORA;WILAMES FREIRE BEZERRA;12;Odontólogo;PDT;Não Eleito;16646;1421;2026-01-19 14:01:28;2016
14516;Branca;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;LAVRAS DA MANGABEIRA;FRANCISCO REINHARD DIAS FERREIRA;45;Empresário;PSDB;Não Eleito;18532;1099;2026-01-19 14:01:28;2016
15393;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;SABOEIRO;JOSE GOTARDO DOS SANTOS MARTINS;55;Produtor Agropecuário;PSD;Eleito;10317;5178;2026-01-19 14:01:28;2016
13447;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;CATUNDA;RAVENNA FERNANDES GOMES MESQUITA LIMA;12;Advogado;PDT;Eleito;6805;3612;2026-01-19 14:01:28;2016
13730;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior incompleto;CAUCAIA;EDUARDO DE CASTRO PESSOA DE LIMA;45;Vereador;PSDB;Não Eleito;148905;68149;2026-01-19 14:01:28;2016
15431;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;SANTANA DO CARIRI;VICENTE BRILHANTE FEITOSA;12;Servidor Público Federal;PDT;Não Eleito;9993;4989;2026-01-19 14:01:28;2016
98531;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;QUIXELÔ;SAMUEL ALVES DE ARAUJO;40;Vereador;PSB;Não Eleito;11064;5161;2026-01-19 14:01:28;2016
15776;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;URUBURETAMA;JOSÉ HILSON DE PAIVA;65;Médico;PC do B;Eleito;13807;10558;2026-01-19 14:01:28;2016
13315;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio incompleto;ASSARÉ;FRANCISCO MARTINS ALENCAR;23;Empresário;PPS;Não Eleito;14228;21;2026-01-19 14:01:28;2016
15938;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;ICAPUÍ;MARCOS JOSÉ FERREIRA NUNES;65;Servidor Público Municipal;PC do B;Não Eleito;13306;346;2026-01-19 14:01:28;2016
13536;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;CAMPOS SALES;MOÉSIO LOIOLA DE MELO;12;Prefeito;PDT;Eleito;11422;11051;2026-01-19 14:01:28;2016
14494;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;JUCÁS;RAIMUNDO LUNA NETO;12;Empresário;PDT;Eleito;15873;8747;2026-01-19 14:01:28;2016
13951;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Fundamental completo;GRANJA;RAIMUNDO FÉLIX PEREIRA;77;Comerciante;SD;Não Eleito;32101;607;2026-01-19 14:01:28;2016
98531;Indígena;Casado(a);45 a 49 anos;Masculino;Superior completo;QUIXELÔ;JOSÉ MÁCIO ALVES;50;Bancário e Economiário;PSOL;Não Eleito;11064;44;2026-01-19 14:01:28;2016
15555;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;SENADOR POMPEU;GERALDO GONCALVES DO NASCIMENTO JUNIOR;50;Servidor Público Estadual;PSOL;Não Eleito;16483;239;2026-01-19 14:01:28;2016
14516;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;LAVRAS DA MANGABEIRA;GUSTAVO AUGUSTO LIMA BISNETO;12;Prefeito;PDT;Não Eleito;18532;7339;2026-01-19 14:01:28;2016
13196;Branca;Casado(a);75 a 79 anos;Masculino;Superior completo;AQUIRAZ;EDSON SÁ;15;Servidor Público Civil Aposentado;PMDB;Eleito;43376;26348;2026-01-19 14:01:28;2016
15458;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;SANTA QUITÉRIA;FABIANO MAGALHAES DE MESQUITA;12;Prefeito;PDT;Não Eleito;25990;9410;2026-01-19 14:01:28;2016
13250;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;ARARIPE;GIOVANE GUEDES SILVESTRE;22;Prefeito;PR;Eleito;13249;7671;2026-01-19 14:01:28;2016
13234;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;ARACOIABA;THIAGO CAMPELO NOGUEIRA;12;Advogado;PDT;Eleito;19096;10365;2026-01-19 14:01:28;2016
14273;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;ITAPAJÉ;KELSEY FORTE DA SILVA GOMES;40;Médico;PSB;Não Eleito;28962;5709;2026-01-19 14:01:28;2016
15075;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;PARAMBU;RAIMUNDO NORONHA FILHO;77;Empresário;SD;Eleito;20536;12345;2026-01-19 14:01:28;2016
15857;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;MARACANAÚ;JULIO CESAR COSTA LIMA JUNIOR;12;Deputado;PDT;Não Eleito;112784;31469;2026-01-19 14:01:28;2016
13005;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;RAIMUNDO NONATO DE CARVALHO MOTA;51;Outros;PEN;Não Eleito;11227;53;2026-01-19 14:01:28;2016
15938;Branca;Divorciado(a);50 a 54 anos;Masculino;Superior completo;ICAPUÍ;RAIMUNDO LACERDA FILHO;15;Advogado;PMDB;Eleito;13306;7263;2026-01-19 14:01:28;2016
13048;Branca;Casado(a);30 a 34 anos;Feminino;Ensino Médio completo;PIRES FERREIRA;MARIA MARFISA MARQUES AGUIAR;12;Empresário;PDT;Eleito;6300;3640;2026-01-19 14:01:28;2016
13161;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;CHOROZINHO;FRANCISCO DE CASTRO MENEZES JUNIOR;55;Advogado;PSD;Eleito;14603;7988;2026-01-19 14:01:28;2016
13218;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;ARACATI;BISMARCK COSTA LIMA PINHEIRO MAIA;14;Empresário;PTB;Eleito;30987;17766;2026-01-19 14:01:28;2016
14478;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;FRANCISCO DEMONTIEUX FERNANDES;50;Jornalista e Redator;PSOL;Não Eleito;129994;4013;2026-01-19 14:01:28;2016
13390;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;BARRO;CICERO GENALDO DOS SANTOS;13;Farmacêutico;PT;Não Eleito;12238;150;2026-01-19 14:01:28;2016
15113;Branca;Viúvo(a);70 a 74 anos;Masculino;Ensino Fundamental incompleto;PEDRA BRANCA;ANTONIO GOIS MONTEIRO MENDES;44;Empresário;PRP;Eleito;26608;16796;2026-01-19 14:01:28;2016
15970;Branca;Solteiro(a);50 a 54 anos;Masculino;Superior completo;MILHÃ;JOSE DARLAN DANTAS PINHEIRO;55;Administrador;PSD;Eleito;9284;4922;2026-01-19 14:01:28;2016
13439;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;BEBERIBE;PEDRO DA CUNHA;55;Outros;PSD;Eleito;34806;18362;2026-01-19 14:01:28;2016
98558;Branca;Casado(a);70 a 74 anos;Feminino;Superior completo;UMIRIM;MARIA JOSÉ VERAS CORREA;18;Aposentado (Exceto Servidor Público);REDE;Não Eleito;12444;41;2026-01-19 14:01:28;2016
14877;Parda;Solteiro(a);55 a 59 anos;Masculino;Ensino Fundamental completo;NOVA RUSSAS;EDILSON ALVES DE CASTRO;54;Pecuarista;PPL;Não Eleito;13861;262;2026-01-19 14:01:28;2016
15377;Branca;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;RUSSAS;DAMIÃO GONÇALVES D'OLIVEIRA JÚNIOR;18;Comunicólogo;REDE;Não Eleito;44137;2903;2026-01-19 14:01:28;2016
13730;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CAUCAIA;MARCUS VINICIUS ALBUQUERQUE XIMENES;18;Empresário;REDE;Não Eleito;152420;193;2026-01-19 14:01:28;2016
14478;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;JUAZEIRO DO NORTE;GILMAR LUIZ BENDER;12;Empresário;PDT;Não Eleito;129994;44321;2026-01-19 14:01:28;2016
13897;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;22;Militar Reformado;PR;Não Eleito;1267298;588451;2026-01-19 14:01:28;2016
15555;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;SENADOR POMPEU;ANTONIO MENDES DE CARVALHO;13;Prefeito;PT;Não Eleito;16483;5055;2026-01-19 14:01:28;2016
13277;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;ARATUBA;JOSE MENEZES PAIVA;43;Servidor Público Estadual;PV;Não Eleito;9139;234;2026-01-19 14:01:28;2016
13234;Parda;Casado(a);30 a 34 anos;Masculino;Superior completo;ARACOIABA;THIAGO CAMPELO NOGUEIRA;12;Advogado;PDT;Não Eleito;20569;6330;2026-01-19 14:01:28;2016
13692;Branca;Casado(a);45 a 49 anos;Feminino;Superior completo;CASCAVEL;ANA PAULA VILA REAL DANTAS;14;Contador;PTB;Não Eleito;39608;12441;2026-01-19 14:01:28;2016
14699;Parda;Casado(a);25 a 29 anos;Masculino;Superior completo;MISSÃO VELHA;DIEGO GONDIM FEITOSA;15;Advogado;PMDB;Eleito;21857;11691;2026-01-19 14:01:28;2016
15016;Parda;Solteiro(a);35 a 39 anos;Masculino;Ensino Médio completo;PALHANO;IVANILDO NUNES DA SILVA;13;Ceramista e Oleiro;PT;Eleito;7483;4461;2026-01-19 14:01:28;2016
13510;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;CAMOCIM;MONICA GOMES AGUIAR;12;Pedagogo;PDT;Eleito;36581;18411;2026-01-19 14:01:28;2016
15334;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;REDENÇÃO;CESARIANO RODRIGUES FERNANDES;13;Prefeito;PT;Não Eleito;11386;1880;2026-01-19 14:01:28;2016
14478;Branca;Casado(a);65 a 69 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;JOSE ARNON CRUZ BEZERRA DE MENEZES;14;Deputado;PTB;Eleito;129994;55538;2026-01-19 14:01:28;2016
15377;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;RUSSAS;RAIMUNDO WEBER DE ARAÚJO;10;Prefeito;PRB;Eleito;44137;20841;2026-01-19 14:01:28;2016
13390;Preta;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;BARRO;JOÃO FELIX DE SOUSA;50;Servidor Público Federal;PSOL;Não Eleito;12238;103;2026-01-19 14:01:28;2016
13358;Branca;Divorciado(a);55 a 59 anos;Masculino;Ensino Médio completo;BAIXIO;JOSÉ HUMBERTO MOURA RAMALHO;40;Tabelião;PSB;Eleito;4440;2490;2026-01-19 14:01:28;2016
13897;Parda;Casado(a);55 a 59 anos;Masculino;Superior incompleto;FORTALEZA;JOÃO ALFREDO TELLES MELO;50;Vereador;PSOL;Não Eleito;1286510;18048;2026-01-19 14:01:28;2016
15881;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior incompleto;CROATÁ;THOMAZ LAUREANNO FARIAS DE ARAGAO;12;Empresário;PDT;Eleito;10103;5058;2026-01-19 14:01:28;2016
13005;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;FRANCISCO TEIXEIRA BRANDÃO;50;Agricultor;PSOL;Não Eleito;11227;115;2026-01-19 14:01:28;2016
14176;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio incompleto;IPU;FRANCISCO DE ASSIS BARROSO FARIAS;40;Comerciante;PSB;Não Eleito;23982;99;2026-01-19 14:01:28;2016
15032;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Fundamental incompleto;PALMÁCIA;EVERARDO BATISTA DE SOUSA;28;Empresário;PRTB;Não Eleito;7636;2762;2026-01-19 14:01:28;2016
13633;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;CARIRIAÇU;JOÃO MARCOS PEREIRA;15;Empresário;PMDB;Não Eleito;18477;8587;2026-01-19 14:01:28;2016
15458;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;SANTA QUITÉRIA;TOMAS ANTONIO ALBUQUERQUE DE PAULA PESSOA;15;Engenheiro;PMDB;Eleito;25990;13594;2026-01-19 14:01:28;2016
14435;Parda;Casado(a);50 a 54 anos;Masculino;Superior completo;JARDIM;ANTONIO AMARO DE ARAUJO;18;Professor de Ensino Fundamental;REDE;Não Eleito;16133;82;2026-01-19 14:01:28;2016
15610;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Fundamental completo;SOLONÓPOLE;MANOEL NASCIMENTO DE SOUZA;54;Empresário;PPL;Não Eleito;11562;19;2026-01-19 14:01:28;2016
15881;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Fundamental incompleto;CROATÁ;ANTONIO FELINTO FILHO;15;Agricultor;MDB;Não Eleito;10289;5033;2026-01-19 14:01:28;2016
14192;Branca;Solteiro(a);21 a 24 anos;Masculino;Superior incompleto;IPUEIRAS;FRANCISCO SOUTO DE VASCONCELOS JÚNIOR;15;Empresário;PMDB;Não Eleito;21450;10635;2026-01-19 14:01:28;2016
13730;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;CAUCAIA;SILVIO DE ALENCAR MARTINS;11;Vereador;PP;Não Eleito;152420;16751;2026-01-19 14:01:28;2016
13226;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;EUSÉBIO;ACILON GONÇALVES PINTO JUNIOR;51;Médico;PEN;Eleito;31849;25861;2026-01-19 14:01:28;2016
14877;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;NOVA RUSSAS;GONÇALO SOUTO DIOGO;12;Industrial;PDT;Não Eleito;13861;6417;2026-01-19 14:01:28;2016
15431;Parda;Casado(a);75 a 79 anos;Masculino;Ensino Fundamental completo;SANTANA DO CARIRI;JESUS WERTON GARCIA;55;Pecuarista;PSD;Não Eleito;10390;5158;2026-01-19 14:01:28;2016
14478;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;JUAZEIRO DO NORTE;FLAVIA CHARMENE VITAL SOARES ROCHA;10;Advogado;PRB;Não Eleito;129994;2864;2026-01-19 14:01:28;2016
