Ano de eleição;Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Turno;Zona;Votos válidos;Votos nominais;Data de carga
2024;14532;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;LIMOEIRO DO NORTE;MARIA JOSÉ MAIA;55;Advogado;PSD;NORDESTE;Não Eleito;1;29;36455;8147;2026-02-28 19:30:47
2024;14710;Parda;Casado(a);45 a 49 anos;Masculino;Ensino Médio completo;MOMBAÇA;EDUARDO PEDROZA;55;Comerciante;PSD;NORDESTE;Não Eleito;1;46;25935;12131;2026-02-28 19:30:47
2024;14419;Parda;Casado(a);60 a 64 anos;Masculino;Ensino Fundamental completo;JAGUARUANA;JOSE ELIAS DE OLIVEIRA;13;Prefeito;PT;NORDESTE;Eleito;1;75;23699;15677;2026-02-28 19:30:47
2024;13854;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;CRATO;ANDRÉ BARRETO ESMERALDO;13;Farmacêutico;PT;NORDESTE;Eleito;1;27;76107;37092;2026-02-28 19:30:47
2024;14010;Branca;Solteiro(a);40 a 44 anos;Masculino;Superior completo;GUARACIABA DO NORTE;JOSÉ CEFAS PONTES MELO;55;Cientista Político;PSD;NORDESTE;Eleito;1;74;26801;15984;2026-02-28 19:30:47
2024;14133;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Médio incompleto;INDEPENDÊNCIA;ERIVAN SOARES MOTA;30;Comerciante;NOVO;NORDESTE;Não Eleito;1;39;18120;79;2026-02-28 19:30:47
2024;13480;Branca;Divorciado(a);40 a 44 anos;Masculino;Ensino Médio completo;ITAITINGA;ANTONIO MARCOS TAVARES;25;Empresário;PRD;NORDESTE;Eleito;1;78;30384;19603;2026-02-28 19:30:47
2024;14796;Branca;Solteiro(a);25 a 29 anos;Masculino;Superior completo;MORRINHOS;MANOEL AIRTON BRUNO NETO;45;Outros;PSDB;NORDESTE;Não Eleito;1;44;17345;8344;2026-02-28 19:30:47
2024;14478;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;FERNANDO MATOS SANTANA;13;Deputado;PT;NORDESTE;Não Eleito;1;119;91494;40609;2026-02-28 19:30:47
2024;15954;Parda;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;ITAREMA;ALISANDRE MIRANDA COELHO;55;Empresário;PSD;NORDESTE;Não Eleito;1;98;28216;8333;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;44;Policial Militar;UNIÃO;NORDESTE;Não Eleito;1;80;77849;7097;2026-02-28 19:30:47
2024;15440;Parda;Casado(a);50 a 54 anos;Masculino;Ensino Médio completo;SALITRE;DORGIVAL PEREIRA FILHO;40;Agricultor;PSB;NORDESTE;Não Eleito;1;38;12623;6182;2026-02-28 19:30:47
2024;14753;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;MORADA NOVA;SÉRGIO RICARDO MAIA ISAIAS;50;Servidor Público Civil Aposentado;PSOL;NORDESTE;Não Eleito;1;47;48016;127;2026-02-28 19:30:47
2024;13757;Branca;Casado(a);60 a 64 anos;Masculino;Superior completo;CEDRO;FRANCISCO NILSON ALVES DINIZ;40;Médico;PSB;NORDESTE;Eleito;1;13;16670;8855;2026-02-28 19:30:47
2024;15539;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;SÃO LUÍS DO CURU;TIAGO AGUIAR ABREU PORTELA BARROSO;40;Advogado;PSB;NORDESTE;Eleito;1;23;10467;5474;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;112;88807;34;2026-02-28 19:30:47
2024;13650;Branca;Casado(a);55 a 59 anos;Masculino;Lê e escreve;CARIÚS;ANTÔNIO WILAMAR PALACIO DE OLIVEIRA;13;Prefeito;PT;NORDESTE;Eleito;1;43;13490;7433;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;80;77849;10656;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;85;74907;6717;2026-02-28 19:30:47
2024;15415;Branca;Solteiro(a);50 a 54 anos;Masculino;Ensino Médio completo;SANTANA DO ACARAÚ;PAULO SERGIO BRAZ;15;Outros;MDB;NORDESTE;Não Eleito;1;44;21772;6507;2026-02-28 19:30:47
2024;15610;Não Informado;Solteiro(a);40 a 44 anos;Masculino;Ensino Fundamental completo;SOLONÓPOLE;THIAGO NOGUEIRA PINHEIRO;11;Empresário;PP;NORDESTE;Não Eleito;1;55;12648;5495;2026-02-28 19:30:47
2024;13811;Branca;Divorciado(a);65 a 69 anos;Masculino;Ensino Médio completo;COREAÚ;PAULO MOREIRA DE CARVALHO;15;Empresário;MDB;NORDESTE;Não Eleito;1;64;16238;133;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;112;88807;29821;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;2;83472;27626;2026-02-28 19:30:47
2024;15032;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;PALMÁCIA;LEONARDO ARAÚJO DE SOUZA;40;Advogado;PSB;NORDESTE;Não Eleito;1;4;8526;4196;2026-02-28 19:30:47
2024;13897;Preta;Separado(a) judicialmente;35 a 39 anos;Masculino;Ensino Médio completo;FORTALEZA;TECIO NUNES SALGADO;50;Outros;PSOL;NORDESTE;Não Eleito;1;82;79979;542;2026-02-28 19:30:47
2024;13897;Preta;Separado(a) judicialmente;35 a 39 anos;Masculino;Ensino Médio completo;FORTALEZA;TECIO NUNES SALGADO;50;Outros;PSOL;NORDESTE;Não Eleito;1;85;74907;438;2026-02-28 19:30:47
2024;13366;Parda;Casado(a);75 a 79 anos;Masculino;Superior completo;TARRAFAS;FRANCISCO PALACIO LEITE;13;Professor de Ensino Médio;PT;NORDESTE;Não Eleito;1;18;6268;2690;2026-02-28 19:30:47
2024;13897;Preta;Separado(a) judicialmente;35 a 39 anos;Masculino;Ensino Médio completo;FORTALEZA;TECIO NUNES SALGADO;50;Outros;PSOL;NORDESTE;Não Eleito;1;1;94182;559;2026-02-28 19:30:47
2024;14273;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;ITAPAJÉ;RAIMUNDO NONATO SOUZA SILVA;10;Outros;REPUBLICANOS;NORDESTE;Eleito;1;41;32835;16845;2026-02-28 19:30:47
2024;13897;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;LUIS EDUARDO GRANGEIRO GIRÃO;30;Senador;NOVO;NORDESTE;Não Eleito;1;80;77849;1294;2026-02-28 19:30:47
2024;13978;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;GRANJEIRO;LUIZ ALMIR SOARES;45;Agricultor;PSDB;NORDESTE;Não Eleito;1;62;5496;2214;2026-02-28 19:30:47
2024;13730;Preta;Casado(a);55 a 59 anos;Masculino;Superior completo;CAUCAIA;WALDEMIR CATANHO DE SENA JUNIOR;13;Jornalista e Redator;PT;NORDESTE;Segundo turno;1;37;73422;20694;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;113;84049;32829;2026-02-28 19:30:47
2024;15970;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;MILHÃ;LUIZ ALAN PINHEIRO MACEDO;40;Administrador;PSB;NORDESTE;Eleito;1;55;9503;6469;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Segundo turno;1;94;79500;31858;2026-02-28 19:30:47
2024;15458;Branca;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;SANTA QUITÉRIA;JOEL MADEIRA BARROSO;40;Administrador;PSB;NORDESTE;Eleito;1;54;24735;13161;2026-02-28 19:30:47
2024;15318;Parda;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;QUIXERÉ;ALDENIR JOSE DE BRITO;45;Agricultor;PSDB;NORDESTE;Não Eleito;1;29;15590;5594;2026-02-28 19:30:47
2024;14257;Branca;Solteiro(a);30 a 34 anos;Masculino;Superior completo;ITAIÇABA;IRANILSON LIMA BEZERRA;11;Prefeito;PP;NORDESTE;Não Eleito;1;75;4018;1341;2026-02-28 19:30:47
2024;15814;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;VÁRZEA ALEGRE;LUCIANA SOARES BARBOSA ROLIM;40;Médico;PSB;NORDESTE;Não Eleito;1;62;25137;12339;2026-02-28 19:30:47
2024;14656;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;MERUOCA;JOSE HERTON ALVES DE SOUSA;13;Prefeito;PT;NORDESTE;Eleito;1;24;11368;7017;2026-02-28 19:30:47
2024;14532;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;LIMOEIRO DO NORTE;DILMARA AMARAL SILVA;25;Odontólogo;PRD;NORDESTE;Eleito;1;29;36455;28308;2026-02-28 19:30:47
2024;13358;Parda;Divorciado(a);45 a 49 anos;Masculino;Ensino Médio completo;BAIXIO;LUCIO ALVES BARROSO;10;Empresário;REPUBLICANOS;NORDESTE;Eleito;1;92;4916;2542;2026-02-28 19:30:47
2024;15954;Parda;Casado(a);30 a 34 anos;Masculino;Superior incompleto;ITAREMA;MARCOS ROBÉRIO RIBEIRO MONTEIRO FILHO;40;Empresário;PSB;NORDESTE;Eleito;1;98;28216;17440;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;116;92035;44951;2026-02-28 19:30:47
2024;14680;Parda;Solteiro(a);30 a 34 anos;Masculino;Superior completo;MIRAÍMA;FRANCISCO FRANK SINATRA DIAS BRAGA;55;Advogado;PSD;NORDESTE;Não Eleito;1;89;10379;2715;2026-02-28 19:30:47
2024;14230;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;IRAUÇUBA;ROBERTO BADGER LOPES DE SOUZA FILHO;13;Contador;PT;NORDESTE;Não Eleito;1;41;16055;5180;2026-02-28 19:30:47
2024;13285;Preta;Solteiro(a);30 a 34 anos;Feminino;Superior completo;PINDORETAMA;SABRYNA LAYS CUNHA DA ROCHA;13;Advogado;PT;NORDESTE;Não Eleito;1;7;17061;4197;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;WAGNER SOUSA GOMES;44;Policial Militar;UNIÃO;NORDESTE;Não Eleito;1;93;70741;7291;2026-02-28 19:30:47
2024;13170;Branca;Casado(a);70 a 74 anos;Masculino;Superior completo;APUIARÉS;FRANCISCO JOSE BARBOSA GOIS;10;Administrador;REPUBLICANOS;NORDESTE;Não Eleito;1;50;11136;676;2026-02-28 19:30:47
2024;14559;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;MARANGUAPE;ATILA CORDEIRO CAMARA;40;Advogado;PSB;NORDESTE;Eleito;1;4;62512;46254;2026-02-28 19:30:47
2024;14079;Parda;Casado(a);60 a 64 anos;Masculino;Superior completo;IBIAPINA;MARCOS ANTONIO DA SILVA LIMA;40;Prefeito;PSB;NORDESTE;Eleito;1;73;15874;9299;2026-02-28 19:30:47
2024;15156;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;PENTECOSTE;VICENTE DE PAULO SOUSA E SILVA;40;Outros;PSB;NORDESTE;Eleito;1;50;26942;16283;2026-02-28 19:30:47
2024;13021;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;MADALENA;CRISPIANO BARROS UCHOA;15;Professor de Ensino Fundamental;MDB;NORDESTE;Eleito;1;63;12415;7659;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;114;83366;0;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;83;86575;0;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;2;83472;0;2026-02-28 19:30:47
2024;13455;Preta;Casado(a);40 a 44 anos;Masculino;Superior completo;BELA CRUZ;FERNANDO NUNES DE VASCONCELOS;11;Servidor Público Federal;PP;NORDESTE;Não Eleito;1;96;17683;5196;2026-02-28 19:30:47
2024;13676;Parda;Casado(a);45 a 49 anos;Masculino;Superior incompleto;CARNAUBAL;JOSE WELITON SOUZA LEITE;13;Prefeito;PT;NORDESTE;Eleito;1;22;11359;6387;2026-02-28 19:30:47
2024;15679;Branca;Casado(a);45 a 49 anos;Masculino;Superior completo;TAUÁ;EDYR LINCON CAVALCANTE DIAS;15;Médico;MDB;NORDESTE;Não Eleito;1;19;37542;10457;2026-02-28 19:30:47
2024;13994;Branca;Solteiro(a);45 a 49 anos;Feminino;Superior completo;GROAÍRAS;VIRGINA SOUZA AGUIAR;12;Advogado;PDT;NORDESTE;Eleito;1;65;8375;4198;2026-02-28 19:30:47
2024;14591;Branca;Casado(a);35 a 39 anos;Feminino;Superior completo;MARTINÓPOLE;BRUNA SAYURI KYOMEN RORIZ;55;Vereador;PSD;NORDESTE;Não Eleito;1;25;9285;787;2026-02-28 19:30:47
2024;13242;Branca;Casado(a);35 a 39 anos;Masculino;Ensino Médio completo;GUAIÚBA;SANDRO HENRIQUE COSTA MENEZES;55;Empresário;PSD;NORDESTE;Não Eleito;1;57;17532;3259;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;115;84003;28394;2026-02-28 19:30:47
2024;13919;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;FRECHEIRINHA;MAIKE BISPO PONTES;40;Servidor Público Municipal;PSB;NORDESTE;Não Eleito;1;81;11809;5637;2026-02-28 19:30:47
2024;14656;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;MERUOCA;MAURÍCIO MASCARENHAS SANFORD;20;Administrador;PODE;NORDESTE;Não Eleito;1;24;11368;172;2026-02-28 19:30:47
2024;15652;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;TAMBORIL;FRANCISCO FELIX MELO FARIAS;12;Enfermeiro;PDT;NORDESTE;Não Eleito;1;61;17308;7005;2026-02-28 19:30:47
2024;13048;Branca;Casado(a);40 a 44 anos;Masculino;Ensino Médio completo;PIRES FERREIRA;FRANCISCO EDUARDO SAMPAIO XIMENES;11;Vereador;PP;NORDESTE;Não Eleito;1;21;7527;40;2026-02-28 19:30:47
2024;13773;Branca;Divorciado(a);40 a 44 anos;Masculino;Ensino Médio completo;CHAVAL;CARLOS EMÍLIO MAGALHÃES GOMES;40;Técnico em Edificações;PSB;NORDESTE;Eleito;1;108;8887;5721;2026-02-28 19:30:47
2024;14478;Branca;Solteiro(a);25 a 29 anos;Feminino;Superior completo;JUAZEIRO DO NORTE;SUED CARVALHO;80;Professor de Ensino Médio;UP;NORDESTE;Não Eleito;1;119;91494;1367;2026-02-28 19:30:47
2024;14451;Branca;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;JATI;ANTÔNIO NOGUEIRA NETO;40;Agricultor;PSB;NORDESTE;Não Eleito;1;70;6051;2473;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;116;90402;406;2026-02-28 19:30:47
2024;13439;Branca;Casado(a);35 a 39 anos;Masculino;Superior completo;BEBERIBE;PAULO FELIPE SABOIA DINO;55;Advogado;PSD;NORDESTE;Não Eleito;1;84;39441;15264;2026-02-28 19:30:47
2024;15598;Branca;Casado(a);60 a 64 anos;Feminino;Superior completo;SOBRAL;MARIA IZOLDA CELA DE ARRUDA COELHO;40;Psicólogo;PSB;NORDESTE;Não Eleito;1;121;53018;25581;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;113;84049;399;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;95;80638;387;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;2;83472;34;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;FORTALEZA;JOSÉ BATISTA NETO;16;Trabalhador de Construção Civil;PSTU;NORDESTE;Não Eleito;1;116;90402;41;2026-02-28 19:30:47
2024;13005;Branca;Casado(a);30 a 34 anos;Masculino;Ensino Médio completo;JIJOCA DE JERICOACOARA;ELIVANDRO BRITO DOS SANTOS;22;Outros;PL;NORDESTE;Não Eleito;1;30;17991;187;2026-02-28 19:30:47
2024;13161;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Fundamental incompleto;CHOROZINHO;LUIZ ALBERTO BRAGA DE FREITAS;12;Comerciante;PDT;NORDESTE;Não Eleito;1;49;15788;5255;2026-02-28 19:30:47
2024;98558;Amarela;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;UMIRIM;FRANCISCO JOSE SOUSA;15;Servidor Público Municipal;MDB;NORDESTE;Não Eleito;1;23;13673;5549;2026-02-28 19:30:47
2024;13897;Branca;Divorciado(a);65 a 69 anos;Masculino;Superior completo;FORTALEZA;JOSE SARTO NOGUEIRA MOREIRA;12;Prefeito;PDT;NORDESTE;Não Eleito;1;118;82603;9638;2026-02-28 19:30:47
2024;14630;Parda;Casado(a);40 a 44 anos;Masculino;Superior completo;MAURITI;JOÃO PAULO FURTADO;13;Prefeito;PT;NORDESTE;Eleito;1;76;28644;20593;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);25 a 29 anos;Masculino;Superior completo;FORTALEZA;ANDRE FERNANDES DE MOURA;22;Deputado;PL;NORDESTE;Não Eleito;2;82;80780;37220;2026-02-28 19:30:47
2024;13129;Parda;Casado(a);45 a 49 anos;Masculino;Superior completo;BARREIRA;FRANCISCO HERMES DANTAS DE SOUSA;22;Servidor Público Municipal;PL;NORDESTE;Não Eleito;1;52;16805;314;2026-02-28 19:30:47
2024;15075;Branca;Divorciado(a);50 a 54 anos;Masculino;Ensino Fundamental incompleto;PARAMBU;ROMULO CESAR FEITOSA SOUSA;40;Agricultor;PSB;NORDESTE;Não Eleito;1;19;20189;2168;2026-02-28 19:30:47
2024;14397;Parda;Casado(a);35 a 39 anos;Masculino;Superior completo;JAGUARIBE;ALEXANDRE GOMES DIOGENES;10;Prefeito;REPUBLICANOS;NORDESTE;Eleito;1;10;24126;14923;2026-02-28 19:30:47
2024;13838;Parda;Solteiro(a);45 a 49 anos;Masculino;Ensino Médio completo;CRATEÚS;ANTONIO MARCELO SOARES BARBOSA;45;Empresário;PSDB;NORDESTE;Não Eleito;1;20;47932;21877;2026-02-28 19:30:47
2024;13374;Branca;Divorciado(a);55 a 59 anos;Masculino;Superior completo;BARBALHA;ANTONIO COSTA SAMPAIO NETO;45;Engenheiro;PSDB;NORDESTE;Não Eleito;1;31;41190;17220;2026-02-28 19:30:47
2024;13897;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;LUIS EDUARDO GRANGEIRO GIRÃO;30;Senador;NOVO;NORDESTE;Não Eleito;1;82;79979;733;2026-02-28 19:30:47
2024;13897;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;LUIS EDUARDO GRANGEIRO GIRÃO;30;Senador;NOVO;NORDESTE;Não Eleito;1;95;80638;521;2026-02-28 19:30:47
2024;13897;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;LUIS EDUARDO GRANGEIRO GIRÃO;30;Senador;NOVO;NORDESTE;Não Eleito;1;1;94182;1588;2026-02-28 19:30:47
2024;13897;Parda;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;LUIS EDUARDO GRANGEIRO GIRÃO;30;Senador;NOVO;NORDESTE;Não Eleito;1;94;79500;640;2026-02-28 19:30:47
2024;13382;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;BANABUIÚ;FRANCISCO MARCÍLIO COELHO BRITO;40;Servidor Público Municipal;PSB;NORDESTE;Eleito;1;6;13550;7583;2026-02-28 19:30:47
2024;14478;Parda;Casado(a);65 a 69 anos;Masculino;Superior completo;JUAZEIRO DO NORTE;LINO ALVES DE ALMEIDA;29;Aposentado (Exceto Servidor Público);PCO;NORDESTE;Não Eleito;1;119;91494;0;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Segundo turno;1;94;79500;26283;2026-02-28 19:30:47
2024;13242;Parda;Divorciado(a);40 a 44 anos;Feminino;Superior completo;GUAIÚBA;IZABELLA MARIA FERNANDES DA SILVA;40;Advogado;PSB;NORDESTE;Eleito;1;57;17532;13860;2026-02-28 19:30:47
2024;15911;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;FORQUILHA;GERLÁSIO MARTINS DE LOIOLA;13;Servidor Público Federal;PT;NORDESTE;Não Eleito;1;121;17170;7739;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;114;83366;440;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);50 a 54 anos;Masculino;Superior incompleto;FORTALEZA;GEORGE LIMA DE ARAÚJO;77;Empresário;SOLIDARIEDADE;NORDESTE;Não Eleito;1;80;77849;350;2026-02-28 19:30:47
2024;15474;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;SÃO BENEDITO;SAUL LIMA MACIEL;13;Advogado;PT;NORDESTE;Eleito;1;22;26608;17708;2026-02-28 19:30:47
2024;98574;Branca;Casado(a);50 a 54 anos;Masculino;Superior completo;VARJOTA;SEBASTIÃO SILVINO DE OLIVEIRA;15;Administrador;MDB;NORDESTE;Não Eleito;1;65;13869;4955;2026-02-28 19:30:47
2024;13994;Branca;Casado(a);60 a 64 anos;Masculino;Ensino Médio completo;GROAÍRAS;ADAIL ALBUQUERQUE MELO;40;Prefeito;PSB;NORDESTE;Não Eleito;1;65;8375;4177;2026-02-28 19:30:47
2024;14036;Branca;Divorciado(a);35 a 39 anos;Masculino;Superior completo;GUARAMIRANGA;JAIRO DE CARVALHO CASTELO BRANCO;65;Advogado;PC do B;NORDESTE;Não Eleito;1;5;5880;286;2026-02-28 19:30:47
2024;13382;Branca;Casado(a);30 a 34 anos;Feminino;Superior completo;BANABUIÚ;ANNE VILENE MACHADO NOBRE DE VASCONCELOS;15;Vereador;MDB;NORDESTE;Não Eleito;1;6;13550;5967;2026-02-28 19:30:47
2024;13897;Branca;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;EVANDRO SA BARRETO LEITAO;13;Deputado;PT;NORDESTE;Eleito;2;95;82115;40575;2026-02-28 19:30:47
2024;14974;Branca;Casado(a);25 a 29 anos;Masculino;Superior incompleto;PACOTI;DAVI SILVEIRA NEPOMUCENO;45;Estudante, Bolsista, Estagiário e Assemelhados;PSDB;NORDESTE;Não Eleito;1;5;9310;131;2026-02-28 19:30:47
2024;15130;Branca;Casado(a);40 a 44 anos;Masculino;Superior completo;PENAFORTE;RAFAEL FERREIRA ANGELO;13;Médico;PT;NORDESTE;Não Eleito;1;70;7721;3224;2026-02-28 19:30:47
2024;15350;Branca;Casado(a);35 a 39 anos;Masculino;Superior incompleto;RERIUTABA;OSVALDO HONORIO LEMOS NETO;13;Empresário;PT;NORDESTE;Não Eleito;1;79;13482;5005;2026-02-28 19:30:47
2024;14117;Branca;Casado(a);30 a 34 anos;Masculino;Superior completo;IGUATU;JOSE ILO ALVES DANTAS NETO;13;Engenheiro;PT;NORDESTE;Não Eleito;1;13;58796;27046;2026-02-28 19:30:47
2024;14060;Parda;Casado(a);60 a 64 anos;Feminino;Superior completo;IBARETAMA;ELIRIA MARIA FREITAS DE QUEIROZ;55;Sociólogo;PSD;NORDESTE;Eleito;1;6;11822;6499;2026-02-28 19:30:47
2024;14494;Parda;Casado(a);40 a 44 anos;Masculino;Superior incompleto;JUCÁS;JOSE LUNA;44;Empresário;UNIÃO;NORDESTE;Não Eleito;1;43;16461;6210;2026-02-28 19:30:47
2024;13099;Branca;Casado(a);40 a 44 anos;Feminino;Superior completo;ALCÂNTARAS;CHARLYNE CUNHA FREIRE;40;Agente Administrativo;PSB;NORDESTE;Eleito;1;24;8255;5434;2026-02-28 19:30:47
2024;13188;Branca;Casado(a);65 a 69 anos;Masculino;Ensino Médio incompleto;HORIZONTE;MANOEL GOMES DE FARIAS NETO;40;Prefeito;PSB;NORDESTE;Eleito;1;78;49791;36398;2026-02-28 19:30:47
2024;13730;Parda;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;CAUCAIA;NAUMI GOMES DE AMORIM;55;Empresário;PSD;NORDESTE;Segundo turno;1;120;44092;13971;2026-02-28 19:30:47
2024;13439;Branca;Casado(a);50 a 54 anos;Feminino;Superior completo;BEBERIBE;MICHELE CARIELLO DE SÁ QUEIROZ ROCHA;11;Prefeito;PP;NORDESTE;Eleito;1;84;39441;24000;2026-02-28 19:30:47
2024;15393;Parda;Casado(a);55 a 59 anos;Masculino;Superior completo;SABOEIRO;ANTONIO FRANCISCO DE LIMA;15;Empresário;MDB;NORDESTE;Eleito;1;43;10922;5988;2026-02-28 19:30:47
2024;13897;Parda;Solteiro(a);60 a 64 anos;Masculino;Superior completo;FORTALEZA;FRANCISCO RAIMUNDO MALTA DE ARAUJO;21;Advogado;PCB;NORDESTE;Não Eleito;1;113;84049;0;2026-02-28 19:30:47
2024;14370;Parda;Solteiro(a);35 a 39 anos;Masculino;Superior completo;JAGUARIBARA;LUIZ MISAEL ALMEIDA SILVEIRA;12;Engenheiro;PDT;NORDESTE;Não Eleito;1;72;7585;2699;2026-02-28 19:30:47
