Código município;Cor/raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Município;Nome candidato;Número candidato;Ocupação;Partido;Região;Situação totalização;Votos válidos;Votos nominais;Data de carga
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Superior completo;FORTALEZA;HEITOR CORREIA FERRER;12;Médico;PDT;NORDESTE;Não Eleito;91241;19387;2021-07-26 16:58:35
14818;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;MUCAMBO;WILEBALDO MELO AGUIAR;45;Médico;PSDB;NORDESTE;Eleito;9207;4933;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Eleito;95078;57923;2021-07-26 16:58:35
14060;#NE#;Casado(a);65 a 69 anos;Masculino;Ensino Médio completo;IBARETAMA;FRANCISCO EDSON DE MORAIS;40;Corretor de Imóveis, Seguros, Títulos e Valores;PSB;NORDESTE;Não Eleito;9599;3335;2021-07-26 16:58:35
14591;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;MARTINÓPOLE;JOSÉ NILSON FARIAS SOUSA JUNIOR;10;Advogado;PRB;NORDESTE;Não Eleito;7228;223;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ELMANO DE FREITAS DA COSTA;13;Advogado;PT;NORDESTE;Não Eleito;100766;45277;2021-07-26 16:58:35
13897;#NE#;Solteiro(a);40 a 44 anos;Masculino;Superior completo;FORTALEZA;ELMANO DE FREITAS DA COSTA;13;Advogado;PT;NORDESTE;Não Eleito;70854;26467;2021-07-26 16:58:35
13480;#NE#;Solteiro(a);30 a 34 anos;Masculino;Ensino Médio completo;ITAITINGA;DENIS GOMES DA SILVA;36;Empresário;PTC;NORDESTE;Não Eleito;20656;1666;2021-07-26 16:58:35
13595;#NE#;Solteiro(a);50 a 54 anos;Feminino;Superior completo;CARIDADE;ANGELA MARIA BARROSO DA SILVA;13;Agricultor;PT;NORDESTE;Não Eleito;12536;5025;2021-07-26 16:58:35
15032;#NE#;Solteiro(a);35 a 39 anos;Masculino;Superior incompleto;PALMÁCIA;ALEXANDRE MARTINS DESIDÉRIO;40;Estudante, Bolsista, Estagiário e Assemelhados;PSB;NORDESTE;Não Eleito;7163;0;2021-07-26 16:58:35
14176;#NE#;Solteiro(a);40 a 44 anos;Masculino;Ensino Médio completo;IPU;JOSÉ IVONALDO MENDES MARTINS;31;Empresário;PHS;NORDESTE;Não Eleito;21991;45;2021-07-26 16:58:35
98531;#NE#;Casado(a);55 a 59 anos;Feminino;Superior completo;QUIXELÔ;MARIA DE FÁTIMA ARAUJO;13;Professor de Ensino Fundamental;PT;NORDESTE;Eleito;5732;5732;2021-07-26 16:58:35
14559;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior incompleto;MARANGUAPE;ATILA CORDEIRO CAMARA;40;Vereador;PSB;NORDESTE;Eleito;58224;29482;2021-07-26 16:58:35
14575;#NE#;Casado(a);45 a 49 anos;Masculino;Ensino Médio incompleto;MARCO;JOSE GRIJALMA ROCHA SILVA;11;Prefeito;PP;NORDESTE;Eleito;17500;9236;2021-07-26 16:58:35
15733;#NE#;Divorciado(a);55 a 59 anos;Masculino;Ensino Fundamental completo;UBAJARA;JOSE ROMANO DO NASCIMENTO;11;Empresário;PP;NORDESTE;Eleito;18433;10774;2021-07-26 16:58:35
15415;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;SANTANA DO ACARAÚ;ANTONIO HELDER ARCANJO;65;Servidor Público Municipal;PC do B;NORDESTE;Eleito;11070;10658;2021-07-26 16:58:35
13897;#NE#;Casado(a);50 a 54 anos;Masculino;Superior completo;FORTALEZA;ANTONIO VALDECI CUNHA;28;Professor de Ensino Superior;PRTB;NORDESTE;Não Eleito;86072;0;2021-07-26 16:58:35
13897;#NE#;Casado(a);35 a 39 anos;Masculino;Superior completo;FORTALEZA;ROBERTO CLAUDIO RODRIGUES BEZERRA;40;Médico;PSB;NORDESTE;Eleito;79222;41891;2021-07-26 16:58:35
14338;#NE#;Solteiro(a);25 a 29 anos;Masculino;Superior completo;ITATIRA;AFONSO MAGNO LOBO BOTELHO;15;Advogado;PMDB;NORDESTE;Não Eleito;12593;6177;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;FORTALEZA;INÁCIO FRANCISCO DE ASSIS NUNES ARRUDA;65;Senador;PC do B;NORDESTE;Não Eleito;72413;1115;2021-07-26 16:58:35
13897;#NE#;Casado(a);55 a 59 anos;Masculino;Ensino Médio completo;FORTALEZA;INÁCIO FRANCISCO DE ASSIS NUNES ARRUDA;65;Senador;PC do B;NORDESTE;Não Eleito;88916;1754;2021-07-26 16:58:35
13897;#NE#;Casado(a);45 a 49 anos;Masculino;Superior completo;FORTALEZA;MARCOS CESAR CALS DE OLIVEIRA;45;Sociólogo;PSDB;NORDESTE;Não Eleito;91241;1912;2021-07-26 16:58:35
15970;#NE#;Casado(a);30 a 34 anos;Masculino;Superior completo;MILHÃ;OTACILIO JOSE PINHEIRO MACEDO;11;Servidor Público Municipal;PP;NORDESTE;Eleito;9119;4834;2021-07-26 16:58:35
14273;#NE#;Solteiro(a);30 a 34 anos;Masculino;Superior completo;ITAPAGÉ;CIRO MESQUITA DA SILVA BRAGA;14;Administrador;PTB;NORDESTE;Eleito;30422;16070;2021-07-26 16:58:35
13366;#NE#;Casado(a);45 a 49 anos;Feminino;Ensino Médio completo;TARRAFAS;MARIA GIRLEUDA DA SILVA MATIAS ARAUJO;13;Comerciante;PT;NORDESTE;Eleito;5452;3227;2021-07-26 16:58:35
